filename,label
Image_701.jpg,BANDED PEACOCK
Image_702.jpg,METALMARK
Image_703.jpg,PURPLE HAIRSTREAK
Image_704.jpg,GOLD BANDED
Image_705.jpg,CLODIUS PARNASSIAN
Image_706.jpg,ORCHARD SWALLOW
Image_707.jpg,CLOUDED SULPHUR
Image_708.jpg,APPOLLO
Image_709.jpg,VICEROY
Image_710.jpg,LARGE MARBLE
Image_711.jpg,AMERICAN SNOOT
Image_712.jpg,PEACOCK
Image_713.jpg,VICEROY
Image_714.jpg,TWO BARRED FLASHER
Image_715.jpg,ZEBRA LONG WING
Image_716.jpg,SILVER SPOT SKIPPER
Image_717.jpg,MESTRA
Image_718.jpg,CRECENT
Image_719.jpg,RED POSTMAN
Image_720.jpg,SILVER SPOT SKIPPER
Image_721.jpg,CLODIUS PARNASSIAN
Image_722.jpg,POPINJAY
Image_723.jpg,CRECENT
Image_724.jpg,SLEEPY ORANGE
Image_725.jpg,BLUE SPOTTED CROW
Image_726.jpg,RED SPOTTED PURPLE
Image_727.jpg,COMMON WOOD-NYMPH
Image_728.jpg,STRAITED QUEEN
Image_729.jpg,CHECQUERED SKIPPER
Image_730.jpg,RED ADMIRAL
Image_731.jpg,MANGROVE SKIPPER
Image_732.jpg,COPPER TAIL
Image_733.jpg,ORANGE OAKLEAF
Image_734.jpg,JULIA
Image_735.jpg,ZEBRA LONG WING
Image_736.jpg,MALACHITE
Image_737.jpg,INDRA SWALLOW
Image_738.jpg,ELBOWED PIERROT
Image_739.jpg,MESTRA
Image_740.jpg,MOURNING CLOAK
Image_741.jpg,SILVER SPOT SKIPPER
Image_742.jpg,MOURNING CLOAK
Image_743.jpg,METALMARK
Image_744.jpg,ELBOWED PIERROT
Image_745.jpg,COMMON WOOD-NYMPH
Image_746.jpg,LARGE MARBLE
Image_747.jpg,BECKERS WHITE
Image_748.jpg,MILBERTS TORTOISESHELL
Image_749.jpg,CLEOPATRA
Image_750.jpg,ATALA
Image_751.jpg,PAPER KITE
Image_752.jpg,MALACHITE
Image_753.jpg,EASTERN COMA
Image_754.jpg,CLEOPATRA
Image_755.jpg,BLACK HAIRSTREAK
Image_756.jpg,COMMON BANDED AWL
Image_757.jpg,CRECENT
Image_758.jpg,BLUE SPOTTED CROW
Image_759.jpg,APPOLLO
Image_760.jpg,METALMARK
Image_761.jpg,TWO BARRED FLASHER
Image_762.jpg,CRIMSON PATCH
Image_763.jpg,SOUTHERN DOGFACE
Image_764.jpg,MOURNING CLOAK
Image_765.jpg,BROWN SIPROETA
Image_766.jpg,ATALA
Image_767.jpg,EASTERN DAPPLE WHITE
Image_768.jpg,JULIA
Image_769.jpg,MILBERTS TORTOISESHELL
Image_770.jpg,AMERICAN SNOOT
Image_771.jpg,ORANGE OAKLEAF
Image_772.jpg,MONARCH
Image_773.jpg,CAIRNS BIRDWING
Image_774.jpg,ADONIS
Image_775.jpg,BLUE SPOTTED CROW
Image_776.jpg,CLOUDED SULPHUR
Image_777.jpg,RED POSTMAN
Image_778.jpg,PURPLISH COPPER
Image_779.jpg,JULIA
Image_780.jpg,INDRA SWALLOW
Image_781.jpg,DANAID EGGFLY
Image_782.jpg,ORANGE TIP
Image_783.jpg,AN 88
Image_784.jpg,RED ADMIRAL
Image_785.jpg,COPPER TAIL
Image_786.jpg,EASTERN DAPPLE WHITE
Image_787.jpg,TROPICAL LEAFWING
Image_788.jpg,JULIA
Image_789.jpg,ORANGE TIP
Image_790.jpg,PURPLE HAIRSTREAK
Image_791.jpg,CHESTNUT
Image_792.jpg,GREY HAIRSTREAK
Image_793.jpg,BANDED ORANGE HELICONIAN
Image_794.jpg,LARGE MARBLE
Image_795.jpg,EASTERN COMA
Image_796.jpg,ADONIS
Image_797.jpg,ZEBRA LONG WING
Image_798.jpg,GREAT EGGFLY
Image_799.jpg,CABBAGE WHITE
Image_800.jpg,EASTERN COMA
Image_801.jpg,MESTRA
Image_802.jpg,SCARCE SWALLOW
Image_803.jpg,ORCHARD SWALLOW
Image_804.jpg,ULYSES
Image_805.jpg,IPHICLUS SISTER
Image_806.jpg,PURPLISH COPPER
Image_807.jpg,CRIMSON PATCH
Image_808.jpg,MOURNING CLOAK
Image_809.jpg,MOURNING CLOAK
Image_810.jpg,GOLD BANDED
Image_811.jpg,MOURNING CLOAK
Image_812.jpg,CABBAGE WHITE
Image_813.jpg,RED SPOTTED PURPLE
Image_814.jpg,LARGE MARBLE
Image_815.jpg,GREAT JAY
Image_816.jpg,COMMON WOOD-NYMPH
Image_817.jpg,LARGE MARBLE
Image_818.jpg,AN 88
Image_819.jpg,TWO BARRED FLASHER
Image_820.jpg,GREEN CELLED CATTLEHEART
Image_821.jpg,GREEN CELLED CATTLEHEART
Image_822.jpg,IPHICLUS SISTER
Image_823.jpg,BANDED PEACOCK
Image_824.jpg,EASTERN DAPPLE WHITE
Image_825.jpg,CHESTNUT
Image_826.jpg,MILBERTS TORTOISESHELL
Image_827.jpg,ULYSES
Image_828.jpg,BANDED ORANGE HELICONIAN
Image_829.jpg,ORANGE OAKLEAF
Image_830.jpg,ATALA
Image_831.jpg,MONARCH
Image_832.jpg,STRAITED QUEEN
Image_833.jpg,GREAT EGGFLY
Image_834.jpg,STRAITED QUEEN
Image_835.jpg,CLEOPATRA
Image_836.jpg,ORCHARD SWALLOW
Image_837.jpg,BLACK HAIRSTREAK
Image_838.jpg,PAINTED LADY
Image_839.jpg,ORCHARD SWALLOW
Image_840.jpg,IPHICLUS SISTER
Image_841.jpg,CRECENT
Image_842.jpg,ELBOWED PIERROT
Image_843.jpg,PINE WHITE
Image_844.jpg,INDRA SWALLOW
Image_845.jpg,COMMON BANDED AWL
Image_846.jpg,TWO BARRED FLASHER
Image_847.jpg,RED ADMIRAL
Image_848.jpg,ADONIS
Image_849.jpg,TROPICAL LEAFWING
Image_850.jpg,PINE WHITE
Image_851.jpg,ORANGE TIP
Image_852.jpg,AFRICAN GIANT SWALLOWTAIL
Image_853.jpg,POPINJAY
Image_854.jpg,EASTERN COMA
Image_855.jpg,VICEROY
Image_856.jpg,GREAT JAY
Image_857.jpg,PIPEVINE SWALLOW
Image_858.jpg,BANDED ORANGE HELICONIAN
Image_859.jpg,ORCHARD SWALLOW
Image_860.jpg,TROPICAL LEAFWING
Image_861.jpg,MILBERTS TORTOISESHELL
Image_862.jpg,BLACK HAIRSTREAK
Image_863.jpg,MALACHITE
Image_864.jpg,BLUE SPOTTED CROW
Image_865.jpg,MOURNING CLOAK
Image_866.jpg,RED CRACKER
Image_867.jpg,GREEN CELLED CATTLEHEART
Image_868.jpg,CLODIUS PARNASSIAN
Image_869.jpg,IPHICLUS SISTER
Image_870.jpg,SOUTHERN DOGFACE
Image_871.jpg,BROWN SIPROETA
Image_872.jpg,GREAT JAY
Image_873.jpg,CRIMSON PATCH
Image_874.jpg,EASTERN DAPPLE WHITE
Image_875.jpg,SCARCE SWALLOW
Image_876.jpg,CABBAGE WHITE
Image_877.jpg,RED SPOTTED PURPLE
Image_878.jpg,SCARCE SWALLOW
Image_879.jpg,MONARCH
Image_880.jpg,GOLD BANDED
Image_881.jpg,PURPLE HAIRSTREAK
Image_882.jpg,RED CRACKER
Image_883.jpg,MILBERTS TORTOISESHELL
Image_884.jpg,AN 88
Image_885.jpg,PAPER KITE
Image_886.jpg,JULIA
Image_887.jpg,PINE WHITE
Image_888.jpg,RED CRACKER
Image_889.jpg,INDRA SWALLOW
Image_890.jpg,ULYSES
Image_891.jpg,GREAT JAY
Image_892.jpg,CRECENT
Image_893.jpg,GREAT EGGFLY
Image_894.jpg,BLUE MORPHO
Image_895.jpg,CABBAGE WHITE
Image_896.jpg,SLEEPY ORANGE
Image_897.jpg,RED POSTMAN
Image_898.jpg,MESTRA
Image_899.jpg,BANDED ORANGE HELICONIAN
Image_900.jpg,WOOD SATYR
Image_901.jpg,ADONIS
Image_902.jpg,BANDED ORANGE HELICONIAN
Image_903.jpg,BLUE SPOTTED CROW
Image_904.jpg,PAPER KITE
Image_905.jpg,VICEROY
Image_906.jpg,CABBAGE WHITE
Image_907.jpg,ORANGE TIP
Image_908.jpg,QUESTION MARK
Image_909.jpg,EASTERN COMA
Image_910.jpg,GOLD BANDED
Image_911.jpg,EASTERN DAPPLE WHITE
Image_912.jpg,PINE WHITE
Image_913.jpg,LARGE MARBLE
Image_914.jpg,BANDED PEACOCK
Image_915.jpg,CLEOPATRA
Image_916.jpg,ORANGE TIP
Image_917.jpg,ADONIS
Image_918.jpg,SCARCE SWALLOW
Image_919.jpg,SILVER SPOT SKIPPER
Image_920.jpg,YELLOW SWALLOW TAIL
Image_921.jpg,BROWN SIPROETA
Image_922.jpg,MESTRA
Image_923.jpg,BLUE MORPHO
Image_924.jpg,GREEN CELLED CATTLEHEART
Image_925.jpg,VICEROY
Image_926.jpg,MESTRA
Image_927.jpg,ELBOWED PIERROT
Image_928.jpg,STRAITED QUEEN
Image_929.jpg,SOUTHERN DOGFACE
Image_930.jpg,PURPLISH COPPER
Image_931.jpg,POPINJAY
Image_932.jpg,BROWN SIPROETA
Image_933.jpg,YELLOW SWALLOW TAIL
Image_934.jpg,CAIRNS BIRDWING
Image_935.jpg,GREY HAIRSTREAK
Image_936.jpg,STRAITED QUEEN
Image_937.jpg,IPHICLUS SISTER
Image_938.jpg,GREAT EGGFLY
Image_939.jpg,MESTRA
Image_940.jpg,CHESTNUT
Image_941.jpg,POPINJAY
Image_942.jpg,GREEN CELLED CATTLEHEART
Image_943.jpg,CHECQUERED SKIPPER
Image_944.jpg,CLODIUS PARNASSIAN
Image_945.jpg,GREY HAIRSTREAK
Image_946.jpg,MANGROVE SKIPPER
Image_947.jpg,CHECQUERED SKIPPER
Image_948.jpg,BLACK HAIRSTREAK
Image_949.jpg,GREY HAIRSTREAK
Image_950.jpg,AFRICAN GIANT SWALLOWTAIL
Image_951.jpg,METALMARK
Image_952.jpg,MILBERTS TORTOISESHELL
Image_953.jpg,GREY HAIRSTREAK
Image_954.jpg,ORANGE TIP
Image_955.jpg,PURPLISH COPPER
Image_956.jpg,TROPICAL LEAFWING
Image_957.jpg,BANDED PEACOCK
Image_958.jpg,CAIRNS BIRDWING
Image_959.jpg,TWO BARRED FLASHER
Image_960.jpg,GOLD BANDED
Image_961.jpg,ORANGE TIP
Image_962.jpg,ATALA
Image_963.jpg,BANDED ORANGE HELICONIAN
Image_964.jpg,ADONIS
Image_965.jpg,CRIMSON PATCH
Image_966.jpg,ATALA
Image_967.jpg,COPPER TAIL
Image_968.jpg,PURPLISH COPPER
Image_969.jpg,BROWN SIPROETA
Image_970.jpg,CHESTNUT
Image_971.jpg,DANAID EGGFLY
Image_972.jpg,CHESTNUT
Image_973.jpg,BANDED PEACOCK
Image_974.jpg,PAINTED LADY
Image_975.jpg,PINE WHITE
Image_976.jpg,TROPICAL LEAFWING
Image_977.jpg,GREAT EGGFLY
Image_978.jpg,QUESTION MARK
Image_979.jpg,CAIRNS BIRDWING
Image_980.jpg,TROPICAL LEAFWING
Image_981.jpg,SILVER SPOT SKIPPER
Image_982.jpg,GREAT EGGFLY
Image_983.jpg,CHESTNUT
Image_984.jpg,SLEEPY ORANGE
Image_985.jpg,CHECQUERED SKIPPER
Image_986.jpg,MALACHITE
Image_987.jpg,METALMARK
Image_988.jpg,CHECQUERED SKIPPER
Image_989.jpg,PURPLE HAIRSTREAK
Image_990.jpg,COMMON WOOD-NYMPH
Image_991.jpg,AMERICAN SNOOT
Image_992.jpg,CHECQUERED SKIPPER
Image_993.jpg,TROPICAL LEAFWING
Image_994.jpg,BLUE MORPHO
Image_995.jpg,AFRICAN GIANT SWALLOWTAIL
Image_996.jpg,COPPER TAIL
Image_997.jpg,ORCHARD SWALLOW
Image_998.jpg,SLEEPY ORANGE
Image_999.jpg,QUESTION MARK
Image_1000.jpg,SLEEPY ORANGE
Image_1001.jpg,RED CRACKER
Image_1002.jpg,CRECENT
Image_1003.jpg,GOLD BANDED
Image_1004.jpg,WOOD SATYR
Image_1005.jpg,JULIA
Image_1006.jpg,PIPEVINE SWALLOW
Image_1007.jpg,RED CRACKER
Image_1008.jpg,GREAT JAY
Image_1009.jpg,CHESTNUT
Image_1010.jpg,CHECQUERED SKIPPER
Image_1011.jpg,TWO BARRED FLASHER
Image_1012.jpg,GREEN CELLED CATTLEHEART
Image_1013.jpg,AFRICAN GIANT SWALLOWTAIL
Image_1014.jpg,COPPER TAIL
Image_1015.jpg,AN 88
Image_1016.jpg,RED CRACKER
Image_1017.jpg,ATALA
Image_1018.jpg,BANDED ORANGE HELICONIAN
Image_1019.jpg,LARGE MARBLE
Image_1020.jpg,MANGROVE SKIPPER
Image_1021.jpg,GREY HAIRSTREAK
Image_1022.jpg,AN 88
Image_1023.jpg,MOURNING CLOAK
Image_1024.jpg,ORANGE OAKLEAF
Image_1025.jpg,SILVER SPOT SKIPPER
Image_1026.jpg,CRECENT
Image_1027.jpg,SOOTYWING
Image_1028.jpg,GREEN CELLED CATTLEHEART
Image_1029.jpg,POPINJAY
Image_1030.jpg,CLODIUS PARNASSIAN
Image_1031.jpg,BECKERS WHITE
Image_1032.jpg,BECKERS WHITE
Image_1033.jpg,GOLD BANDED
Image_1034.jpg,DANAID EGGFLY
Image_1035.jpg,CAIRNS BIRDWING
Image_1036.jpg,ZEBRA LONG WING
Image_1037.jpg,DANAID EGGFLY
Image_1038.jpg,CLODIUS PARNASSIAN
Image_1039.jpg,APPOLLO
Image_1040.jpg,YELLOW SWALLOW TAIL
Image_1041.jpg,ULYSES
Image_1042.jpg,SCARCE SWALLOW
Image_1043.jpg,BLACK HAIRSTREAK
Image_1044.jpg,AMERICAN SNOOT
Image_1045.jpg,ULYSES
Image_1046.jpg,COMMON WOOD-NYMPH
Image_1047.jpg,COMMON BANDED AWL
Image_1048.jpg,PURPLE HAIRSTREAK
Image_1049.jpg,GREEN CELLED CATTLEHEART
Image_1050.jpg,COPPER TAIL
Image_1051.jpg,MOURNING CLOAK
Image_1052.jpg,EASTERN DAPPLE WHITE
Image_1053.jpg,BLACK HAIRSTREAK
Image_1054.jpg,SLEEPY ORANGE
Image_1055.jpg,BANDED PEACOCK
Image_1056.jpg,JULIA
Image_1057.jpg,LARGE MARBLE
Image_1058.jpg,BROWN SIPROETA
Image_1059.jpg,CHESTNUT
Image_1060.jpg,COPPER TAIL
Image_1061.jpg,MANGROVE SKIPPER
Image_1062.jpg,SCARCE SWALLOW
Image_1063.jpg,BROWN SIPROETA
Image_1064.jpg,STRAITED QUEEN
Image_1065.jpg,SILVER SPOT SKIPPER
Image_1066.jpg,CABBAGE WHITE
Image_1067.jpg,MOURNING CLOAK
Image_1068.jpg,PAPER KITE
Image_1069.jpg,APPOLLO
Image_1070.jpg,AFRICAN GIANT SWALLOWTAIL
Image_1071.jpg,WOOD SATYR
Image_1072.jpg,VICEROY
Image_1073.jpg,SOUTHERN DOGFACE
Image_1074.jpg,PAPER KITE
Image_1075.jpg,IPHICLUS SISTER
Image_1076.jpg,MALACHITE
Image_1077.jpg,GREAT EGGFLY
Image_1078.jpg,CHECQUERED SKIPPER
Image_1079.jpg,PIPEVINE SWALLOW
Image_1080.jpg,GREAT JAY
Image_1081.jpg,PURPLE HAIRSTREAK
Image_1082.jpg,VICEROY
Image_1083.jpg,RED SPOTTED PURPLE
Image_1084.jpg,WOOD SATYR
Image_1085.jpg,SOOTYWING
Image_1086.jpg,COPPER TAIL
Image_1087.jpg,ADONIS
Image_1088.jpg,RED CRACKER
Image_1089.jpg,LARGE MARBLE
Image_1090.jpg,INDRA SWALLOW
Image_1091.jpg,IPHICLUS SISTER
Image_1092.jpg,MESTRA
Image_1093.jpg,PINE WHITE
Image_1094.jpg,INDRA SWALLOW
Image_1095.jpg,BLACK HAIRSTREAK
Image_1096.jpg,WOOD SATYR
Image_1097.jpg,GREEN CELLED CATTLEHEART
Image_1098.jpg,DANAID EGGFLY
Image_1099.jpg,WOOD SATYR
Image_1100.jpg,QUESTION MARK
Image_1101.jpg,AN 88
Image_1102.jpg,PAPER KITE
Image_1103.jpg,BANDED ORANGE HELICONIAN
Image_1104.jpg,COMMON WOOD-NYMPH
Image_1105.jpg,MESTRA
Image_1106.jpg,ULYSES
Image_1107.jpg,EASTERN DAPPLE WHITE
Image_1108.jpg,PAINTED LADY
Image_1109.jpg,BROWN SIPROETA
Image_1110.jpg,CLEOPATRA
Image_1111.jpg,GOLD BANDED
Image_1112.jpg,COMMON BANDED AWL
Image_1113.jpg,PINE WHITE
Image_1114.jpg,ZEBRA LONG WING
Image_1115.jpg,EASTERN PINE ELFIN
Image_1116.jpg,PEACOCK
Image_1117.jpg,IPHICLUS SISTER
Image_1118.jpg,BROWN SIPROETA
Image_1119.jpg,PURPLE HAIRSTREAK
Image_1120.jpg,AN 88
Image_1121.jpg,MANGROVE SKIPPER
Image_1122.jpg,LARGE MARBLE
Image_1123.jpg,PAINTED LADY
Image_1124.jpg,BLUE SPOTTED CROW
Image_1125.jpg,PIPEVINE SWALLOW
Image_1126.jpg,SLEEPY ORANGE
Image_1127.jpg,SOUTHERN DOGFACE
Image_1128.jpg,SILVER SPOT SKIPPER
Image_1129.jpg,AN 88
Image_1130.jpg,CRIMSON PATCH
Image_1131.jpg,ADONIS
Image_1132.jpg,MALACHITE
Image_1133.jpg,ZEBRA LONG WING
Image_1134.jpg,MILBERTS TORTOISESHELL
Image_1135.jpg,PIPEVINE SWALLOW
Image_1136.jpg,COPPER TAIL
Image_1137.jpg,GREEN CELLED CATTLEHEART
Image_1138.jpg,GREAT JAY
Image_1139.jpg,SOOTYWING
Image_1140.jpg,AN 88
Image_1141.jpg,ORCHARD SWALLOW
Image_1142.jpg,COMMON WOOD-NYMPH
Image_1143.jpg,EASTERN COMA
Image_1144.jpg,PAPER KITE
Image_1145.jpg,GREY HAIRSTREAK
Image_1146.jpg,AN 88
Image_1147.jpg,AMERICAN SNOOT
Image_1148.jpg,SOUTHERN DOGFACE
Image_1149.jpg,METALMARK
Image_1150.jpg,YELLOW SWALLOW TAIL
Image_1151.jpg,JULIA
Image_1152.jpg,INDRA SWALLOW
Image_1153.jpg,GREAT EGGFLY
Image_1154.jpg,GREAT JAY
Image_1155.jpg,AFRICAN GIANT SWALLOWTAIL
Image_1156.jpg,ATALA
Image_1157.jpg,CLOUDED SULPHUR
Image_1158.jpg,MONARCH
Image_1159.jpg,AFRICAN GIANT SWALLOWTAIL
Image_1160.jpg,CAIRNS BIRDWING
Image_1161.jpg,ORCHARD SWALLOW
Image_1162.jpg,MOURNING CLOAK
Image_1163.jpg,BLACK HAIRSTREAK
Image_1164.jpg,GREAT JAY
Image_1165.jpg,EASTERN DAPPLE WHITE
Image_1166.jpg,SLEEPY ORANGE
Image_1167.jpg,SLEEPY ORANGE
Image_1168.jpg,STRAITED QUEEN
Image_1169.jpg,YELLOW SWALLOW TAIL
Image_1170.jpg,ULYSES
Image_1171.jpg,SLEEPY ORANGE
Image_1172.jpg,ORANGE OAKLEAF
Image_1173.jpg,CAIRNS BIRDWING
Image_1174.jpg,SLEEPY ORANGE
Image_1175.jpg,RED CRACKER
Image_1176.jpg,AMERICAN SNOOT
Image_1177.jpg,BANDED PEACOCK
Image_1178.jpg,PURPLISH COPPER
Image_1179.jpg,BECKERS WHITE
Image_1180.jpg,ATALA
Image_1181.jpg,GREEN CELLED CATTLEHEART
Image_1182.jpg,IPHICLUS SISTER
Image_1183.jpg,BLACK HAIRSTREAK
Image_1184.jpg,CRIMSON PATCH
Image_1185.jpg,PINE WHITE
Image_1186.jpg,MONARCH
Image_1187.jpg,BLUE SPOTTED CROW
Image_1188.jpg,ORCHARD SWALLOW
Image_1189.jpg,CRIMSON PATCH
Image_1190.jpg,CLOUDED SULPHUR
Image_1191.jpg,MILBERTS TORTOISESHELL
Image_1192.jpg,ORANGE TIP
Image_1193.jpg,RED SPOTTED PURPLE
Image_1194.jpg,EASTERN COMA
Image_1195.jpg,COMMON BANDED AWL
Image_1196.jpg,MILBERTS TORTOISESHELL
Image_1197.jpg,EASTERN COMA
Image_1198.jpg,ATALA
Image_1199.jpg,POPINJAY
Image_1200.jpg,MILBERTS TORTOISESHELL
Image_1201.jpg,AN 88
Image_1202.jpg,BANDED ORANGE HELICONIAN
Image_1203.jpg,STRAITED QUEEN
Image_1204.jpg,AFRICAN GIANT SWALLOWTAIL
Image_1205.jpg,PINE WHITE
Image_1206.jpg,YELLOW SWALLOW TAIL
Image_1207.jpg,BLACK HAIRSTREAK
Image_1208.jpg,RED ADMIRAL
Image_1209.jpg,ZEBRA LONG WING
Image_1210.jpg,TWO BARRED FLASHER
Image_1211.jpg,ADONIS
Image_1212.jpg,AN 88
Image_1213.jpg,MILBERTS TORTOISESHELL
Image_1214.jpg,BANDED ORANGE HELICONIAN
Image_1215.jpg,GREY HAIRSTREAK
Image_1216.jpg,ULYSES
Image_1217.jpg,CLODIUS PARNASSIAN
Image_1218.jpg,BANDED PEACOCK
Image_1219.jpg,ORANGE TIP
Image_1220.jpg,MOURNING CLOAK
Image_1221.jpg,PURPLE HAIRSTREAK
Image_1222.jpg,SCARCE SWALLOW
Image_1223.jpg,SOOTYWING
Image_1224.jpg,GREEN CELLED CATTLEHEART
Image_1225.jpg,MESTRA
Image_1226.jpg,ORCHARD SWALLOW
Image_1227.jpg,CRECENT
Image_1228.jpg,LARGE MARBLE
Image_1229.jpg,CLOUDED SULPHUR
Image_1230.jpg,STRAITED QUEEN
Image_1231.jpg,GOLD BANDED
Image_1232.jpg,EASTERN COMA
Image_1233.jpg,PIPEVINE SWALLOW
Image_1234.jpg,PAPER KITE
Image_1235.jpg,RED ADMIRAL
Image_1236.jpg,MANGROVE SKIPPER
Image_1237.jpg,APPOLLO
Image_1238.jpg,BLACK HAIRSTREAK
Image_1239.jpg,ULYSES
Image_1240.jpg,GREEN CELLED CATTLEHEART
Image_1241.jpg,LARGE MARBLE
Image_1242.jpg,SLEEPY ORANGE
Image_1243.jpg,TWO BARRED FLASHER
Image_1244.jpg,PEACOCK
Image_1245.jpg,CRECENT
Image_1246.jpg,BANDED PEACOCK
Image_1247.jpg,CHESTNUT
Image_1248.jpg,BLUE SPOTTED CROW
Image_1249.jpg,CHECQUERED SKIPPER
Image_1250.jpg,MALACHITE
Image_1251.jpg,IPHICLUS SISTER
Image_1252.jpg,SOOTYWING
Image_1253.jpg,BLACK HAIRSTREAK
Image_1254.jpg,SLEEPY ORANGE
Image_1255.jpg,SOOTYWING
Image_1256.jpg,CLEOPATRA
Image_1257.jpg,PURPLE HAIRSTREAK
Image_1258.jpg,GOLD BANDED
Image_1259.jpg,EASTERN DAPPLE WHITE
Image_1260.jpg,GREY HAIRSTREAK
Image_1261.jpg,CAIRNS BIRDWING
Image_1262.jpg,RED CRACKER
Image_1263.jpg,VICEROY
Image_1264.jpg,GREAT JAY
Image_1265.jpg,VICEROY
Image_1266.jpg,WOOD SATYR
Image_1267.jpg,ELBOWED PIERROT
Image_1268.jpg,SOOTYWING
Image_1269.jpg,STRAITED QUEEN
Image_1270.jpg,INDRA SWALLOW
Image_1271.jpg,COMMON BANDED AWL
Image_1272.jpg,MONARCH
Image_1273.jpg,COMMON BANDED AWL
Image_1274.jpg,CHESTNUT
Image_1275.jpg,ATALA
Image_1276.jpg,CLODIUS PARNASSIAN
Image_1277.jpg,COMMON WOOD-NYMPH
Image_1278.jpg,WOOD SATYR
Image_1279.jpg,MESTRA
Image_1280.jpg,CHESTNUT
Image_1281.jpg,CRECENT
Image_1282.jpg,COPPER TAIL
Image_1283.jpg,COMMON BANDED AWL
Image_1284.jpg,STRAITED QUEEN
Image_1285.jpg,CAIRNS BIRDWING
Image_1286.jpg,BLACK HAIRSTREAK
Image_1287.jpg,RED SPOTTED PURPLE
Image_1288.jpg,INDRA SWALLOW
Image_1289.jpg,EASTERN PINE ELFIN
Image_1290.jpg,CLOUDED SULPHUR
Image_1291.jpg,ZEBRA LONG WING
Image_1292.jpg,RED POSTMAN
Image_1293.jpg,MOURNING CLOAK
Image_1294.jpg,BROWN SIPROETA
Image_1295.jpg,JULIA
Image_1296.jpg,CABBAGE WHITE
Image_1297.jpg,ZEBRA LONG WING
Image_1298.jpg,INDRA SWALLOW
Image_1299.jpg,BECKERS WHITE
Image_1300.jpg,RED CRACKER
Image_1301.jpg,BANDED PEACOCK
Image_1302.jpg,PEACOCK
Image_1303.jpg,INDRA SWALLOW
Image_1304.jpg,ORANGE TIP
Image_1305.jpg,PURPLE HAIRSTREAK
Image_1306.jpg,VICEROY
Image_1307.jpg,BECKERS WHITE
Image_1308.jpg,ATALA
Image_1309.jpg,COMMON WOOD-NYMPH
Image_1310.jpg,MESTRA
Image_1311.jpg,SOOTYWING
Image_1312.jpg,ELBOWED PIERROT
Image_1313.jpg,SOOTYWING
Image_1314.jpg,MANGROVE SKIPPER
Image_1315.jpg,MONARCH
Image_1316.jpg,BANDED ORANGE HELICONIAN
Image_1317.jpg,RED ADMIRAL
Image_1318.jpg,QUESTION MARK
Image_1319.jpg,CRIMSON PATCH
Image_1320.jpg,MOURNING CLOAK
Image_1321.jpg,IPHICLUS SISTER
Image_1322.jpg,SCARCE SWALLOW
Image_1323.jpg,ORANGE OAKLEAF
Image_1324.jpg,PAPER KITE
Image_1325.jpg,CLODIUS PARNASSIAN
Image_1326.jpg,SOUTHERN DOGFACE
Image_1327.jpg,RED POSTMAN
Image_1328.jpg,POPINJAY
Image_1329.jpg,ATALA
Image_1330.jpg,ZEBRA LONG WING
Image_1331.jpg,SCARCE SWALLOW
Image_1332.jpg,ATALA
Image_1333.jpg,METALMARK
Image_1334.jpg,GREEN CELLED CATTLEHEART
Image_1335.jpg,ATALA
Image_1336.jpg,COMMON BANDED AWL
Image_1337.jpg,RED POSTMAN
Image_1338.jpg,METALMARK
Image_1339.jpg,ORANGE TIP
Image_1340.jpg,CHECQUERED SKIPPER
Image_1341.jpg,RED ADMIRAL
Image_1342.jpg,BANDED PEACOCK
Image_1343.jpg,PAPER KITE
Image_1344.jpg,PINE WHITE
Image_1345.jpg,RED CRACKER
Image_1346.jpg,COMMON WOOD-NYMPH
Image_1347.jpg,CLODIUS PARNASSIAN
Image_1348.jpg,CRECENT
Image_1349.jpg,DANAID EGGFLY
Image_1350.jpg,COPPER TAIL
Image_1351.jpg,CHESTNUT
Image_1352.jpg,MALACHITE
Image_1353.jpg,ORANGE OAKLEAF
Image_1354.jpg,SCARCE SWALLOW
Image_1355.jpg,GREY HAIRSTREAK
Image_1356.jpg,STRAITED QUEEN
Image_1357.jpg,PURPLISH COPPER
Image_1358.jpg,COMMON WOOD-NYMPH
Image_1359.jpg,AMERICAN SNOOT
Image_1360.jpg,PURPLISH COPPER
Image_1361.jpg,POPINJAY
Image_1362.jpg,ULYSES
Image_1363.jpg,COMMON WOOD-NYMPH
Image_1364.jpg,COPPER TAIL
Image_1365.jpg,CRECENT
Image_1366.jpg,AN 88
Image_1367.jpg,GREAT JAY
Image_1368.jpg,QUESTION MARK
Image_1369.jpg,CHESTNUT
Image_1370.jpg,CHESTNUT
Image_1371.jpg,STRAITED QUEEN
Image_1372.jpg,RED CRACKER
Image_1373.jpg,AN 88
Image_1374.jpg,ZEBRA LONG WING
Image_1375.jpg,CLOUDED SULPHUR
Image_1376.jpg,LARGE MARBLE
Image_1377.jpg,AN 88
Image_1378.jpg,MOURNING CLOAK
Image_1379.jpg,MONARCH
Image_1380.jpg,PAPER KITE
Image_1381.jpg,PAPER KITE
Image_1382.jpg,CABBAGE WHITE
Image_1383.jpg,CABBAGE WHITE
Image_1384.jpg,ORANGE TIP
Image_1385.jpg,AN 88
Image_1386.jpg,PURPLISH COPPER
Image_1387.jpg,SILVER SPOT SKIPPER
Image_1388.jpg,POPINJAY
Image_1389.jpg,RED ADMIRAL
